#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0
1569334232.95 231971 15.015 51732.252 38888 1 3 1 11.412 513052 10.000 0.580 47796224.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.06 228350 14.882 51732.252 38888 1 3 1 11.412 513052 0.000 0.581 47824896.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.16 226532 14.748 51732.252 38888 1 3 1 11.412 513052 9.091 0.581 47837184.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.26 225787 14.681 51732.252 38888 1 3 1 11.412 513052 10.000 0.581 47849472.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.37 224468 14.548 51732.252 38888 1 3 1 11.412 513052 9.091 0.581 47874048.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.47 223860 14.481 51732.252 38888 1 3 1 11.412 513052 0.000 0.582 47890432.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.57 222645 14.348 51732.252 38888 1 3 1 11.412 513052 0.000 0.582 47915008.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.68 222106 14.281 51732.252 38888 1 3 1 11.412 513052 9.091 0.582 47927296.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.78 220848 14.147 51732.252 38888 1 3 1 11.412 513052 0.000 0.582 47955968.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.88 220249 14.081 51732.252 38888 1 3 1 11.412 513052 10.000 0.582 47968256.000 652341248.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334233.99 219012 13.947 51732.252 38888 1 3 1 11.412 513052 10.000 0.583 47980544.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.09 209691 13.881 51732.252 38888 1 3 1 11.412 513052 9.091 0.583 48005120.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.19 207889 13.747 51732.252 38888 1 3 1 11.412 513052 0.000 0.583 48021504.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.29 206745 13.614 51732.252 38888 1 3 1 11.412 513052 10.000 0.583 48046080.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.40 206080 13.547 51732.252 38888 1 3 1 11.412 513052 0.000 0.583 48058368.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.50 204791 13.413 51732.252 38888 1 3 1 11.412 513052 0.000 0.583 48058368.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.60 204264 13.347 51732.252 38888 1 3 1 11.412 513052 0.000 0.583 48058368.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334234.70 202999 13.213 51732.252 38888 1 3 1 11.412 513052 20.000 0.583 48058368.000 652484608.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
