#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330144.96 2277797 11.683 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330145.06 2268506 11.617 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330145.17 2259520 11.517 362675.387 218750 0 2 1 6.060 2466748 9.091 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330145.27 2211772 11.383 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330145.37 2205597 11.300 362675.387 218750 0 2 1 6.060 2466748 10.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330145.47 2194144 11.200 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250

1569330145.57 2935589 15.100 553292.345 218750 0 2 1 6.060 3267440 60.000 0.653 53784576.000 344625152.000 1569330145.536 1569330145.535 124 1 218750 406250 781250
1569330145.68 2928389 14.983 553292.345 218750 0 2 1 6.060 3267440 9.091 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330145.78 2874011 14.850 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330145.88 2860946 14.783 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330145.98 2844959 14.683 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.08 2829296 14.567 553292.345 218750 0 2 1 6.060 3267440 10.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.18 2817091 14.483 553292.345 218750 0 2 1 6.060 3267440 20.000 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
1569330146.29 2757477 14.383 553292.345 218750 0 2 1 6.060 3267440 18.182 0.653 53784576.000 344625152.000 1569330145.667 1569330145.535 124 1 218750 406250 781250
