#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336512.64 11132208 18.283 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.75 11116211 18.150 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.85 11101470 18.017 11625480.471 781250 2 2 1 1.852 12728352 60.000 0.762 62750720.000 343674880.000 1569336512.786 1569336508.961 327 2 218750 406250 781250
1569336512.95 11043538 17.917 11625480.471 781250 2 2 1 1.852 12728352 100.000 0.822 67649536.000 348626944.000 1569336512.786 1569336508.961 327 2 218750 406250 781250
1569336513.06 13726581 21.833 11608042.916 781250 2 2 1 1.852 15509060 100.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.16 13711418 21.700 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.26 13703127 21.633 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.36 13689852 21.500 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.46 13633518 21.400 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336513.56 13626883 21.317 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
