#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569233164.82 11328106 19.067 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.92 11303447 18.983 11699822.157 781250 2 2 1 1.867 12728352 9.091 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.02 11253520 18.850 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.13 11233487 18.717 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.23 11223681 18.650 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.33 11205445 18.517 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.43 11145776 18.417 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250

1569233165.53 11138520 18.350 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.63 11124724 18.217 11699822.157 781250 2 2 1 1.867 12728352 9.091 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.74 11116211 18.150 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233165.84 11101470 18.017 11699822.157 781250 2 2 1 1.867 12728352 50.000 0.759 62390272.000 344276992.000 1569233165.772 1569233161.949 327 2 218750 406250 781250
1569233165.94 11043538 17.917 11699822.157 781250 2 2 1 1.867 12728352 110.000 0.803 66080768.000 347770880.000 1569233165.772 1569233161.949 327 2 218750 406250 781250
1569233166.05 13726581 21.833 11673255.400 781250 2 2 1 1.867 15509060 100.000 0.768 63041536.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.15 13711418 21.700 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.25 13703127 21.633 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.35 13689852 21.500 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.45 13633518 21.400 11673255.400 781250 2 2 1 1.867 15509060 9.091 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.56 13626883 21.317 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.66 13611820 21.183 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.76 13603513 21.117 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.86 13589249 20.983 11673255.400 781250 2 2 1 1.867 15509060 9.091 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233166.96 13532398 20.900 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.07 13520574 20.767 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.17 13514818 20.700 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.27 13500802 20.567 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.37 13495205 20.500 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250

1569233167.47 13440367 20.400 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.57 13428698 20.267 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.68 13422508 20.200 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.78 13404327 20.050 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233165.772 1569233166.010 124 1 218750 406250 781250
1569233167.88 13397771 19.983 11673255.400 781250 2 2 1 1.867 15509060 60.000 0.795 65421312.000 344399872.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233167.98 13255606 19.900 11673255.400 781250 2 2 1 1.867 15509060 90.909 0.839 69050368.000 348073984.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.08 13203953 19.767 11673255.400 781250 2 2 1 1.867 15509060 50.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.19 13180651 19.700 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.29 13133372 19.600 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.39 13080375 19.483 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.49 12895887 19.333 11673255.400 781250 2 2 1 1.867 15509060 10.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.59 12864954 19.267 11673255.400 781250 2 2 1 1.867 15509060 9.091 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.69 12799419 19.133 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.80 12766338 19.067 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233168.90 12712845 18.983 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.00 12550247 18.833 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.10 12525628 18.767 11673255.400 781250 2 2 1 1.867 15509060 9.091 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250
1569233169.20 12470616 18.633 11673255.400 781250 2 2 1 1.867 15509060 0.000 0.768 63262720.000 342118400.000 1569233167.841 1569233166.010 124 1 218750 406250 781250

